Mto_TC;MARCA;Nombre_territorio;FLAG_LIMA_PROVINCIA;REGION;SUELDO_ESTIMADO;EDAD;SEXO;ANTIGUEDAD_MES;SEGMENTO;FLAG_SS;FLAG_UNICEF
17000;Visa;T.CENTROS MASIVOS;0;SUR;4481.5;32;F;68;VIP;;
8600;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;595;33;M;14;CLASICO;;
7200;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;3675.67;35;F;124;CLASICO;;
10200;Visa;T.CENTROS MASIVOS;0;SUR;1244;34;M;48;CLASICO;;
6200;Visa;T.CENTROS MASIVOS;1;CALLAO;3432;31;F;2;CLASICO;;
5600;Visa;T.CENTROS MASIVOS;0;SUR;1019;25;F;2;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;0;SUR;1014.71;28;F;65;BAJO VALOR;;
5600;Visa;T.CENTROS MASIVOS;0;CENTRO;1894.5;37;F;2;BAJO VALOR;;
2;Visa;T.CENTROS MASIVOS;0;ORIENTE;864.25;37;M;16;BAJO VALOR;;
2;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;1448;62;M;85;CLASICO;;
2;Visa;T.CENTROS MASIVOS;0;SUR;2429;32;M;35;CLASICO;;
10000;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1900.25;49;F;209;CLASICO;;
10500;Visa;T.CENTROS MASIVOS;0;CENTRO;8982;53;M;237;CLASICO;;
10700;Visa;T.CENTROS MASIVOS;0;ORIENTE;884;48;F;241;CLASICO;;1
3700;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1458.375;46;F;2;Micro empresa;1;
5400;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1330;26;M;2;CLASICO;;
4900;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;543;28;F;2;BAJO VALOR;;
8600;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2853;34;M;3;Micro empresa;;
1400;Visa;T.CENTROS MASIVOS;0;SUR;1043;30;F;6;BAJO VALOR;;
22500;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;4819.22;35;F;85;CLASICO;;
5600;Visa;T.CENTROS MASIVOS;0;NORTE;501;39;F;36;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;0;SUR;1158.4;26;M;5;BAJO VALOR;;
10500;Visa;T.CENTROS MASIVOS;1;CALLAO;940;33;M;49;CLASICO;;
14500;Visa;T.CENTROS MASIVOS;0;CENTRO;2609;48;M;237;CLASICO;;
5900;Visa;T.CENTROS MASIVOS;0;SUR;1303.67;23;M;60;BAJO VALOR;1;
1000;Visa;T.CENTROS MASIVOS;0;CENTRO;1200;39;F;19;CLASICO;;
26000;Visa;T.CENTROS MASIVOS;0;NORTE;2372;33;M;99;CLASICO;;
1500;Visa;T.CENTROS MASIVOS;0;NORTE;1519;23;F;8;CLASICO;;
5700;Visa;T.CENTROS MASIVOS;0;NORTE;1450;30;M;74;CLASICO;;
1200;Visa;T.CENTROS MASIVOS;0;NORTE;2296.67;25;F;21;CLASICO;;
3500;Visa;T.CENTROS MASIVOS;0;NORTE;525;34;M;144;CLASICO;;
31000;Visa;T.CENTROS MASIVOS;0;SUR;2113.75;39;M;113;CLASICO;;
11300;Visa;T.CENTROS MASIVOS;0;NORTE;2793;30;M;104;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;0;SUR;578;34;F;16;CLASICO;;
1500;Visa;T.CENTROS MASIVOS;0;CENTRO;1254;25;F;2;CLASICO;;
2300;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;2450;38;F;2;CLASICO;;
1300;Visa;T.CENTROS MASIVOS;0;NORTE;1581.86;40;M;203;BAJO VALOR;;
8200;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1623;26;F;2;CLASICO;;
24000;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;6319;35;F;165;CLASICO;;
13000;Visa;T.CENTROS MASIVOS;0;SUR;613;46;M;96;CLASICO;;
5300;Visa;T.CENTROS MASIVOS;0;SUR;1422;32;M;68;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;0;NORTE;1349.67;22;M;11;BAJO VALOR;1;
6600;Visa;T.CENTROS MASIVOS;0;SUR;1400.22;55;M;71;CLASICO;;
2000;Visa;T.CENTROS MASIVOS;0;NORTE;2256;31;F;2;BAJO VALOR;;
2;Visa;T.CENTROS MASIVOS;0;SUR;309;32;F;2;BAJO VALOR;;
6000;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1189.25;24;F;2;BAJO VALOR;;
1300;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1964;49;F;215;CLASICO;;
2300;Visa;T.CENTROS MASIVOS;1;CALLAO;3684.75;48;M;52;Micro empresa;;
12500;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;231;41;F;159;CLASICO;;
28500;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;10652;39;M;120;CLASICO;;
14000;Visa;T.CENTROS MASIVOS;1;CALLAO;1262;49;M;111;CLASICO;;
9500;Visa;T.CENTROS MASIVOS;0;NORTE;3181;28;M;6;CLASICO;;
12000;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;2331.75;55;F;191;Micro empresa;;
1300;Visa;T.CENTROS MASIVOS;0;SUR;1017.33;28;M;90;BAJO VALOR;;
11500;Visa;T.CENTROS MASIVOS;0;SUR;2185.875;34;F;76;CLASICO;;
5300;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;2782.13;29;M;91;CLASICO;;
1300;Visa;T.CENTROS MASIVOS;0;CENTRO;1978.5;41;M;62;BAJO VALOR;;
5200;Visa;T.CENTROS MASIVOS;0;CENTRO;1434;34;F;2;BAJO VALOR;;
6200;Visa;T.CENTROS MASIVOS;0;CENTRO;1949;28;M;64;CLASICO;;
9700;Visa;T.CENTROS MASIVOS;0;NORTE;2042.375;26;M;49;CLASICO;;
7700;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;2912.88;33;M;51;CLASICO;;
1200;Visa;T.CENTROS MASIVOS;;;;;;6;BAJO VALOR;;
7400;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1498;30;M;80;CLASICO;;
6500;Visa;T.CENTROS MASIVOS;0;SUR;973;28;M;2;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1640;29;F;96;Micro empresa;;
6200;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;578;39;F;198;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1261.75;28;M;2;Micro empresa;;
7100;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;2643.25;52;F;2;BAJO VALOR;;
5000;Visa;T.SURCO LA MOLINA;0;NORTE;6237.45;57;F;92;BAJO VALOR;;
5000;Visa;T.SURCO LA MOLINA;1;LIMA ESTE;1743;30;F;81;CLASICO;;
10000;Visa;T.SURCO LA MOLINA;1;LIMA MODERNA;1313;39;M;84;CLASICO;;
1300;Visa;T.NORTE;0;NORTE;1389.22;22;M;18;BAJO VALOR;;
6100;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1647.33;32;M;16;BAJO VALOR;;
10900;Visa;T.CENTROS MASIVOS;0;ORIENTE;1686;44;M;190;CLASICO;;
1400;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1435;57;F;98;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;2494.5;31;M;2;CLASICO;;
1900;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2026.25;43;M;17;CLASICO;;
1400;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1370;33;M;51;CLASICO;;
8400;Visa;T.CENTROS MASIVOS;0;CENTRO;5678;47;F;235;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1326;29;M;53;CLASICO;;
2500;Visa;T.CENTROS MASIVOS;0;NORTE;1666.67;47;M;5;BAJO VALOR;;
6300;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;2906.78;36;F;177;CLASICO;;
5000;Visa;T.CENTROS MASIVOS;0;ORIENTE;1458.375;46;F;73;CLASICO;;
6300;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1228.125;46;F;2;Micro empresa;;
22500;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1503;57;M;289;CLASICO;;
17000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1260;44;F;45;CLASICO;;
3000;Visa;T.CENTROS MASIVOS;0;ORIENTE;2416.125;44;M;255;CLASICO;1;
7100;Visa;T.CENTROS MASIVOS;0;SUR;589;60;M;144;CLASICO;;
14000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2042.25;40;F;133;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;1;LIMA SUR;3945.44;28;F;38;CLASICO;;
72500;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;10973;52;M;268;VIP;;
15000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2789.56;32;M;123;CLASICO;;
1500;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1365.71;27;M;52;CLASICO;;
66500;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;525;57;M;237;CLASICO;;
16500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;5000;25;M;51;CLASICO;;
22000;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;3300;38;M;133;CLASICO;;
1100;Visa;T.CENTROS MASIVOS;0;SUR;1203.2;26;F;5;BAJO VALOR;;
66000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;13336.78;44;M;165;CLASICO;;
18000;Visa;T.CENTROS MASIVOS;0;SUR;3553;36;F;104;CLASICO;;
12500;Visa;T.CENTROS MASIVOS;0;SUR;2328;34;M;120;CLASICO;;
4800;Visa;T.CENTROS MASIVOS;0;SUR;1113;30;M;2;BAJO VALOR;1;
7500;Visa;T.CENTROS MASIVOS;0;SUR;654;65;M;2;BAJO VALOR;;
16500;Visa;T.CENTROS MASIVOS;1;CALLAO;3221;40;M;109;CLASICO;;
12500;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1775;27;M;65;CLASICO;;
15000;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;3238;53;M;265;CLASICO;;
16000;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1750;57;M;236;CLASICO;;1
14000;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;3116.89;25;F;20;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;0;CENTRO;1098.83;43;M;6;BAJO VALOR;;
5900;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1164.875;25;F;2;BAJO VALOR;;
4100;Visa;T.CENTROS MASIVOS;0;NORTE;770;30;M;2;CLASICO;;
7900;Visa;T.CENTROS MASIVOS;0;ORIENTE;5267.67;32;F;5;BAJO VALOR;;
38500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;3150;28;M;66;CLASICO;;
24500;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;2964;34;F;60;CLASICO;;
40500;Visa;T.CENTROS MASIVOS;1;LIMA SUR;1103;45;M;136;CLASICO;;
6800;Visa;T.CENTROS MASIVOS;0;SUR;2299;33;M;13;CLASICO;;
8300;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;525;34;F;65;CLASICO;;
13000;Visa;T.CENTROS MASIVOS;1;LIMA SUR;2783.78;28;M;56;CLASICO;;
11800;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2450;35;F;94;CLASICO;;
18500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;4116.25;49;F;234;CLASICO;;
12000;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;2531.875;34;M;288;CLASICO;;
12500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2791.11;48;M;248;CLASICO;;
1600;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;1758.13;29;M;93;CLASICO;;
5500;Visa;T.CENTROS MASIVOS;0;NORTE;1203;26;F;18;CLASICO;;
5400;Visa;T.CENTROS MASIVOS;0;NORTE;1092.56;26;M;25;CLASICO;;
1300;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1413.5;32;F;25;CLASICO;;
4300;Visa;T.CENTROS MASIVOS;0;NORTE;3097.25;57;F;104;CLASICO;;
7100;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1530.8;30;M;69;BAJO VALOR;;
1200;Visa;T.CENTROS MASIVOS;0;ORIENTE;1328.5;33;M;45;CLASICO;;
5500;Visa;T.CENTROS MASIVOS;0;SUR;1264.875;48;M;2;BAJO VALOR;;
4500;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;1688.625;26;M;2;CLASICO;;
3400;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1097;26;M;14;BAJO VALOR;;
5500;Visa;T.CENTROS MASIVOS;0;CENTRO;1264.875;41;F;2;CLASICO;;
46000;Visa;T.CENTROS MASIVOS;0;SUR;10083.33;43;M;89;CLASICO;;
30500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2623.25;30;F;38;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1059;48;M;4;BAJO VALOR;;
5400;Visa;T.CENTROS MASIVOS;0;CENTRO;1260;36;F;104;CLASICO;;
14500;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;980;31;M;2;CLASICO;;
10000;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;630;30;M;133;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1089.25;22;F;21;CLASICO;;
1800;Visa;T.CENTROS MASIVOS;0;ORIENTE;2138.8;48;M;9;CLASICO;;
56000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2505;36;F;74;CLASICO;;
12000;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;2080.56;41;M;95;BAJO VALOR;;
6600;Visa;T.CENTROS MASIVOS;0;SUR;2783.17;34;M;141;CLASICO;;
7500;Visa;T.CENTROS MASIVOS;0;SUR;525;51;F;70;CLASICO;;
4600;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1685.5;43;M;2;CLASICO;;
6200;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;503.5;65;M;5;BAJO VALOR;;
5000;Visa;T.CENTROS MASIVOS;0;NORTE;449;65;M;2;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1714;30;F;62;CLASICO;;
23000;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;3903;44;F;250;CLASICO;;
1600;Visa;T.CENTROS MASIVOS;0;SUR;1477.33;29;M;80;CLASICO;;
2600;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;3563.67;29;M;6;CLASICO;;
10000;Visa;T.SUR;0;SUR;10308.95;48;F;2;BAJO VALOR;;
9100;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;7259.8;25;M;68;CLASICO;;
8500;Visa;T.CENTROS MASIVOS;0;SUR;2924;28;M;23;CLASICO;;
1300;Visa;T.CENTROS MASIVOS;0;SUR;1347.63;29;M;26;CLASICO;;
11100;Visa;T.CENTROS MASIVOS;0;SUR;3744;29;F;122;CLASICO;;
5100;Visa;T.CENTROS MASIVOS;0;ORIENTE;1264.875;29;F;2;BAJO VALOR;;
5900;Visa;T.CENTROS MASIVOS;0;NORTE;525;40;F;2;CLASICO;;
5400;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1323.67;25;M;14;BAJO VALOR;;
5000;Visa;T.SUR;0;SUR;2312.5;31;F;3;CLASICO;;
6700;Visa;T.CENTROS MASIVOS;0;CENTRO;2273;52;M;103;CLASICO;;
4300;Visa;T.CENTROS MASIVOS;0;CENTRO;4349;48;M;14;CLASICO;;
38000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;6353;57;M;146;CLASICO;;
5500;Visa;T.CENTROS MASIVOS;0;SUR;1264.875;27;M;2;Micro empresa;1;
7500;Visa;T.CENTROS MASIVOS;0;NORTE;580.5;33;M;19;CLASICO;;
8200;Visa;T.CENTROS MASIVOS;0;NORTE;1657.22;30;M;9;CLASICO;;
1800;Visa;T.CENTROS MASIVOS;0;NORTE;1767.25;45;M;50;BAJO VALOR;;
5000;Visa;T.CENTROS MASIVOS;0;NORTE;1905;35;F;157;CLASICO;;
1600;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1849;38;M;84;BAJO VALOR;;
27000;Visa;T.CENTROS MASIVOS;0;NORTE;5397.44;58;F;255;CLASICO;;
8800;Visa;T.CENTROS MASIVOS;0;SUR;1611;38;M;203;CLASICO;;
6100;Visa;T.CENTROS MASIVOS;0;NORTE;1537;60;M;64;CLASICO;;
5700;Visa;T.CENTROS MASIVOS;0;NORTE;1050;35;F;2;BAJO VALOR;;
10800;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;2735.86;28;F;40;CLASICO;;
7700;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;1754;39;F;2;CLASICO;;
6700;Visa;T.CENTROS MASIVOS;0;NORTE;775.6;39;M;13;CLASICO;;
6700;Visa;T.CENTROS MASIVOS;0;NORTE;630;32;F;2;BAJO VALOR;;
7500;Visa;T.CENTROS MASIVOS;0;SUR;998;37;M;2;CLASICO;;
12000;Visa;T.CENTROS MASIVOS;0;SUR;991;51;F;2;CLASICO;;
5600;Visa;T.CENTROS MASIVOS;0;CENTRO;804.375;31;M;2;BAJO VALOR;;
5500;Visa;T.CENTROS MASIVOS;0;NORTE;1380;32;M;2;CLASICO;;
1900;Visa;T.CENTROS MASIVOS;0;SUR;1440.67;27;M;54;BAJO VALOR;;
10400;Visa;T.CENTROS MASIVOS;0;SUR;2194.11;37;F;42;CLASICO;;
700;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;3341.33;36;M;147;CLASICO;;
11500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;3412.33;26;F;72;CLASICO;;
10700;Visa;T.CENTROS MASIVOS;0;SUR;2380;36;F;60;CLASICO;;
3500;Visa;T.CENTROS MASIVOS;1;LIMA SUR;2156;52;F;6;CLASICO;;
2100;Visa;T.CENTROS MASIVOS;0;SUR;560;41;M;2;CLASICO;;
7600;Visa;T.CENTROS MASIVOS;0;CENTRO;1904.75;34;F;11;CLASICO;;
10500;Visa;T.CENTROS MASIVOS;0;SUR;2484.89;34;M;29;CLASICO;;
10100;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1019;31;F;76;CLASICO;;
10400;Visa;T.CENTROS MASIVOS;0;SUR;1445;38;F;114;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;0;NORTE;1185.83;24;M;6;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;0;SUR;381;33;F;2;BAJO VALOR;;
7300;Visa;T.CENTROS MASIVOS;0;SUR;2491.33;24;M;40;CLASICO;;
3500;Visa;T.CENTROS MASIVOS;0;SUR;438;52;M;2;CLASICO;;
700;Visa;T.CENTROS MASIVOS;0;CENTRO;1573.5;31;F;14;CLASICO;;
5000;Visa;T.CENTROS MASIVOS;0;NORTE;2113;40;F;125;CLASICO;;
22500;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;3609;41;M;103;CLASICO;;
3400;Visa;T.CENTROS MASIVOS;1;LIMA SUR;1034.625;32;M;2;BAJO VALOR;;
23000;Visa;T.CENTROS MASIVOS;1;CALLAO;3889;43;M;123;CLASICO;;
47000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;4550;31;F;24;CLASICO;;
2500;Visa;T.CENTROS MASIVOS;1;LIMA SUR;2070.75;37;F;2;CLASICO;;
4700;Visa;T.CENTROS MASIVOS;0;SUR;525;33;F;2;BAJO VALOR;;
6900;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1610.25;36;M;2;CLASICO;;
10000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1400;37;M;184;CLASICO;;
6300;Visa;T.CENTROS MASIVOS;0;SUR;1033;35;M;2;BAJO VALOR;;
5000;Visa;T.CENTROS MASIVOS;0;SUR;753;39;M;2;BAJO VALOR;;
7700;Visa;T.CENTROS MASIVOS;0;NORTE;6378;62;M;2;BAJO VALOR;;
6100;Visa;T.CENTROS MASIVOS;0;SUR;1891.29;27;M;37;BAJO VALOR;;
2;Visa;T.CENTROS MASIVOS;0;SUR;1059;38;F;51;BAJO VALOR;;
2;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;1034.625;27;F;2;CLASICO;;
5900;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1021;29;F;24;CLASICO;;
1000;Visa;T.LIMA SUR;1;LIMA SUR;;44;F;2;BAJO VALOR;;
6500;Visa;T.CENTROS MASIVOS;0;NORTE;2573;36;M;178;CLASICO;;
14500;Visa;TERR.OPERATIONS;1;LIMA ESTE;3006;31;M;23;CLASICO;;
1700;Visa;TERR.OPERATIONS;1;LIMA MODERNA;2089.13;28;F;65;CLASICO;;
18000;Visa;TERR.OPERATIONS;1;LIMA MODERNA;4170.25;45;F;213;CLASICO;;
1000;Visa;T.NORTE;0;NORTE;1070.63;59;F;50;CLASICO;;
8900;Visa;T.NORTE;0;NORTE;1973.33;36;F;96;CLASICO;;
6400;Visa;T.CENTROS MASIVOS;1;LIMA SUR;2231;31;F;145;CLASICO;;
700;Visa;T.CALLAO SAN MIGUEL;1;LIMA NORTE;525;26;F;31;CLASICO;;
700;Visa;T.CALLAO SAN MIGUEL;1;CALLAO;1814.5;33;M;83;CLASICO;;
1000;Visa;T.CALLAO SAN MIGUEL;1;LIMA NORTE;2331.75;52;M;59;CLASICO;;
2000;Visa;T.CALLAO SAN MIGUEL;1;LIMA MODERNA;801;50;F;3;BAJO VALOR;;
700;Visa;T.CALLAO SAN MIGUEL;1;LIMA CENTRO;1138;49;F;3;BAJO VALOR;;
5000;Visa;T.LINCE;1;LIMA CENTRO;1776.25;40;F;24;CLASICO;;
23000;Visa;TERR.OPERATIONS;1;LIMA NORTE;7000;51;M;225;CLASICO;;
14000;Visa;TERR.OPERATIONS;1;LIMA MODERNA;1309;32;F;129;CLASICO;;
6100;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;672;27;M;13;CLASICO;;
8700;Visa;T.CENTROS MASIVOS;0;NORTE;1225;31;M;34;CLASICO;;
1500;Visa;T.CENTROS MASIVOS;0;CENTRO;1530;62;F;43;CLASICO;;
2;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;4900;36;M;102;CLASICO;;
1300;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1312;24;F;52;BAJO VALOR;;
10600;Visa;T.CENTROS MASIVOS;0;SUR;4900;37;F;94;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1803.75;58;F;2;Micro empresa;;
1100;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;869.67;25;F;7;BAJO VALOR;;
12500;Visa;T.SURCO LA MOLINA;1;LIMA MODERNA;3852.875;30;M;4;VIP;;
5500;Visa;T.CENTROS MASIVOS;0;NORTE;1343.25;46;F;2;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;CALLAO;2781.33;28;M;3;CLASICO;;
6200;Visa;T.CENTROS MASIVOS;0;NORTE;1495.125;37;F;2;CLASICO;;
1100;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;2102.29;28;M;21;BAJO VALOR;;
5000;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1036.67;29;F;30;CLASICO;;
5400;Visa;T.CENTROS MASIVOS;0;NORTE;1228.125;56;F;2;CLASICO;;
5800;Visa;T.CENTROS MASIVOS;0;SUR;1380;51;M;2;BAJO VALOR;;
6300;Visa;T.CENTROS MASIVOS;0;NORTE;1458.375;53;F;110;CLASICO;;
9000;Visa;T.NORTE SUR CHICO;0;CENTRO;2273.44;54;M;199;CLASICO;;
5100;Visa;T.NORTE SUR CHICO;1;LIMA PROVINCIA;1377.22;32;M;14;CLASICO;;
12000;Visa;T.LIMA SUR;1;LIMA MODERNA;587;65;M;433;VIP;;
12000;Visa;T.LIMA SUR;1;LIMA SUR;2534;47;F;71;CLASICO;;
2000;Visa;T.CENTROS MASIVOS;0;SUR;2359;41;M;9;CLASICO;;
3300;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1424;29;M;19;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;0;NORTE;2727.88;37;F;13;Micro empresa;;
5800;Visa;T.CENTROS MASIVOS;0;SUR;1140.33;39;F;61;BAJO VALOR;;
700;Visa;T.CENTROS MASIVOS;0;CENTRO;2087;50;F;30;CLASICO;;
3400;Visa;T.CENTROS MASIVOS;0;NORTE;2326.57;31;M;52;CLASICO;;
11800;Visa;T.CENTROS MASIVOS;0;NORTE;1635;32;F;49;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;0;CENTRO;1113;26;F;2;BAJO VALOR;;
1200;Visa;T.CENTROS MASIVOS;0;CENTRO;1193.8;27;M;6;CLASICO;;
1600;Visa;T.CENTROS MASIVOS;0;NORTE;1825.67;24;M;7;BAJO VALOR;;
7200;Visa;T.CENTROS MASIVOS;0;NORTE;1712.11;32;F;32;CLASICO;;
7200;Visa;T.CENTROS MASIVOS;0;NORTE;1573.5;53;F;2;CLASICO;;
5300;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1067.56;25;M;39;BAJO VALOR;;
1500;Visa;T.CENTROS MASIVOS;0;NORTE;1496.75;30;F;49;CLASICO;;
1100;Visa;T.CENTROS MASIVOS;0;NORTE;941.25;25;F;8;BAJO VALOR;;
1400;Visa;T.CENTROS MASIVOS;0;ORIENTE;840;58;M;238;CLASICO;;
2300;Visa;T.CENTROS MASIVOS;0;ORIENTE;2347;46;M;5;BAJO VALOR;;
1600;Visa;T.CENTROS MASIVOS;0;ORIENTE;1554.63;22;M;41;CLASICO;;
51000;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;11991;42;M;120;CLASICO;;
10700;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2791;29;F;32;CLASICO;;
5200;Visa;T.CENTROS MASIVOS;0;NORTE;1316.67;25;F;9;BAJO VALOR;;
12000;Visa;T.LINCE;1;LIMA MODERNA;1273;58;F;153;CLASICO;;
5200;Visa;T.SURCO LA MOLINA;1;CALLAO;1050.44;37;F;19;CLASICO;;
10300;Visa;T.NORTE;0;NORTE;3780;29;F;2;CLASICO;;
5300;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;1044;27;F;24;CLASICO;;
8500;Visa;T.CENTROS MASIVOS;0;NORTE;1028;55;F;114;CLASICO;;
5400;Visa;T.CENTROS MASIVOS;0;SUR;1186.38;24;F;18;BAJO VALOR;;
7100;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1355.22;25;M;46;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;CALLAO;1326.14;35;M;107;BAJO VALOR;;
5100;Visa;T.CENTROS MASIVOS;0;CENTRO;4540.2;26;F;23;BAJO VALOR;;
7800;Visa;T.CENTROS MASIVOS;0;ORIENTE;1604.56;29;M;30;CLASICO;1;
7100;Visa;T.CENTROS MASIVOS;0;SUR;495;41;M;2;CLASICO;;
5000;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1150.89;31;M;95;CLASICO;;
9600;Visa;T.CENTROS MASIVOS;0;SUR;1380;38;F;2;BAJO VALOR;;
5900;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;4390;41;F;2;CLASICO;;
1300;Visa;T.CENTROS MASIVOS;0;SUR;453.33;35;M;50;BAJO VALOR;;
1100;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1395.6;27;F;17;BAJO VALOR;;
